episode,malePercent,year,title,description,url
604,32.2407170294,2016,20 Years Later,"
Samantha Broun talks to cops, politicians, inmates, and family closest to the crime that changed policy 20 years ago for inmates serving life sentences in Pennsylvania. It's a crime Samantha knows well, because it happened to her mom.
",https://hw2.thisamericanlife.org/radio-archives/episode/604
605,74.465408805,2016,Kid Logic 2016,"
Stories of kids using perfectly logical arguments, and arriving at perfectly wrong conclusions. An updated version of an episode from 2001, with one story swapped. ",https://hw2.thisamericanlife.org/radio-archives/episode/605
606,20.0360576923,2016,Just What I Wanted,"
Stories from people who want something desperately—for Christmas or otherwise—and then have their wishes fulfilled. Or do they? ",https://hw2.thisamericanlife.org/radio-archives/episode/606
607,34.1474870831,2017,Didn’t We Solve This One?,"
We’ve fought two wars since 9/11. We got help from tens of thousands of Iraqis and Afghans—some were targeted or killed because they helped us. We owe these people. We’ve passed laws that say so. So why has it been so hard for us to get many of them to safety?
",https://hw2.thisamericanlife.org/radio-archives/episode/607
608,52.597047567,2017,The Revolution Starts At Noon,"
Some people are super-stoked for the political changes that are coming. We hear from them. And others. ",https://hw2.thisamericanlife.org/radio-archives/episode/608
609,57.3576229218,2017,It’s Working Out Very Nicely,"
This week we document what happened when the President’s executive order went into effect temporarily banning travel from seven countries, and we talk about the way it was implemented. A major policy change thrown into the world like a fastball with no warning. It’s hard not to ask: “What just happened? What was that all about?”
",https://hw2.thisamericanlife.org/radio-archives/episode/609
610,41.6632415399,2017,Grand Gesture,"
This week we have stories of people going to very extreme measures to demonstrate their feelings. Elna Baker makes a questionable trip to Africa, while a man in Florida commits a series of disturbing acts in the name of love. Ira also goes to a high school to talk to kids before a dance. ",https://hw2.thisamericanlife.org/radio-archives/episode/610
611,68.9139412881,2017,Vague and Confused,"
A show about rules and what happens when they’re vague and randomly enforced. ",https://hw2.thisamericanlife.org/radio-archives/episode/611
612,91.7816973415,2017,Ask a Grown-Up,"
Stories from people who need a grown-up. Featuring teenage girls asking for advice about their love lives and Ira's tribute to his very grown-up friend Mary. ",https://hw2.thisamericanlife.org/radio-archives/episode/612
613,64.0680604982,2017,"OK, I’ll Do It","
Stories of people who decide that they are the best person for the job, no matter how dangerous. Including a story about a stay-at-home mom with a history of gun running for a guerilla organization, and a surgeon who does surgery...on himself. ",https://hw2.thisamericanlife.org/radio-archives/episode/613
614,67.2874493927,2017,The Other Mr. President,"
Since Russia meddled in our election, there's been concern that the fake news and disinformation that's so prevalent there could be taking hold in this country. But is that hyperbole? This week we look at what it's actually like to live in the confusing information landscape that is Putin's Russia. ",https://hw2.thisamericanlife.org/radio-archives/episode/614
615,58.6794312262,2017,The Beginning of Now,"
Before Donald Trump started his presidential campaign in 2015, there was a congressional race that redefined what was possible in American politics. Steve Bannon and Breitbart News got involved in that race early, just like they later got deeply involved in Donald Trump's race. On this week’s show: What happened in that campaign, what it made it work, and how we got to now. ",https://hw2.thisamericanlife.org/radio-archives/episode/615
616,28.5173899338,2017,I Am Not A Pirate,"
To be, or not to be a pirate? This week, that is the question. Hold fast, mateys! We have stories about both historical and modern-day swashbucklers who loot, pillage, and question their choices. ",https://hw2.thisamericanlife.org/radio-archives/episode/616
617,48.0103063269,2017,Fermi’s Paradox,"
Three people grapple with the question, “Are we alone?”
",https://hw2.thisamericanlife.org/radio-archives/episode/617
618,98.752886836,2017,Mr. Lie Detector,"
A polygraph operator and his strange journey. And other stories. ",https://hw2.thisamericanlife.org/radio-archives/episode/618
619,95.3699430857,2017,The Magic Show,"
Just a few years before he got the internship at NPR that started him in radio, our host Ira Glass had another career. He performed magic at children's birthday parties. A powerful sense of embarrassment has prevented him from ever doing an episode on the subject, but when he learned that producer David Kestenbaum was also a kid conjurer, they decided to dive in together. ",https://hw2.thisamericanlife.org/radio-archives/episode/619
620,76.6413161571,2017,To Be Real,"
Most of the time, we show the world a pretty superficial version of ourselves. ""How about that weather?"" But this week—people who try to go deeper, to get to something real, in some unexpected places: war, magic and porn. ",https://hw2.thisamericanlife.org/radio-archives/episode/620
621,73.9505171365,2017,Fear and Loathing in Homer and Rockville,"
Two towns where people got really upset about undocumented immigrants, even though in both places, that did not seem to be the most important thing happening at all. One of the towns, a small town in Alaska, has no undocumented immigrants at all, but the possibility of them arriving put the whole town at each other’s throats. ",https://hw2.thisamericanlife.org/radio-archives/episode/621
